accuracy,loss,val_accuracy,val_loss,learning_rate
0.5588235259056091,0.12683922052383423,0.8888888955116272,0.1484535038471222,0.0010000000474974513
0.5441176295280457,0.11037571728229523,0.8888888955116272,0.14161719381809235,0.0010000000474974513
0.6764705777168274,0.10296839475631714,0.8888888955116272,0.1398565024137497,0.0010000000474974513
0.779411792755127,0.09208080172538757,0.8888888955116272,0.1320142298936844,0.0010000000474974513
0.7647058963775635,0.08607868105173111,0.8888888955116272,0.12562240660190582,0.0010000000474974513
0.7647058963775635,0.08042801916599274,0.8888888955116272,0.11873809248209,0.0010000000474974513
0.8088235259056091,0.07665254175662994,0.8888888955116272,0.11131516098976135,0.0010000000474974513
0.8088235259056091,0.07118938863277435,0.8888888955116272,0.1034359484910965,0.0010000000474974513
0.8088235259056091,0.066989004611969,0.8888888955116272,0.09906350821256638,0.0010000000474974513
0.8235294222831726,0.06429998576641083,0.8888888955116272,0.09461099654436111,0.0010000000474974513
0.8088235259056091,0.06497538834810257,0.8888888955116272,0.0908731147646904,0.0010000000474974513
0.8235294222831726,0.056951817125082016,0.8888888955116272,0.09525178372859955,0.0010000000474974513
0.8382353186607361,0.0542561374604702,0.8888888955116272,0.09311025589704514,0.0010000000474974513
0.8382353186607361,0.051370225846767426,0.8888888955116272,0.09432078152894974,0.0010000000474974513
0.8970588445663452,0.04502645879983902,0.8888888955116272,0.0922584980726242,0.0005000000237487257
