accuracy,loss,val_accuracy,val_loss,learning_rate
0.6029411554336548,0.8369234204292297,0.5555555820465088,0.7420176863670349,0.0010000000474974513
0.7352941036224365,0.5877931714057922,0.7777777910232544,0.6690072417259216,0.0010000000474974513
0.9117646813392639,0.40851664543151855,0.6666666865348816,0.8926428556442261,0.0010000000474974513
0.8970588445663452,0.34749966859817505,0.4444444477558136,1.1792389154434204,0.0010000000474974513
0.9264705777168274,0.30244922637939453,0.6666666865348816,1.012619972229004,0.0010000000474974513
0.9411764740943909,0.17569978535175323,0.6666666865348816,0.9084336161613464,0.0010000000474974513
1.0,0.11582775413990021,0.6666666865348816,1.0542203187942505,0.0010000000474974513
1.0,0.08852372318506241,0.7777777910232544,1.0101021528244019,0.0005000000237487257
1.0,0.07279913872480392,0.7777777910232544,1.0422550439834595,0.0005000000237487257
1.0,0.06632115691900253,0.6666666865348816,1.1076618432998657,0.0005000000237487257
1.0,0.06250708550214767,0.6666666865348816,1.1197596788406372,0.0005000000237487257
1.0,0.0574796088039875,0.7777777910232544,1.1169812679290771,0.0005000000237487257
1.0,0.059593565762043,0.7777777910232544,1.127612829208374,0.0002500000118743628
1.0,0.059894077479839325,0.6666666865348816,1.1596243381500244,0.0002500000118743628
1.0,0.056454915553331375,0.6666666865348816,1.1764227151870728,0.0002500000118743628
1.0,0.055203765630722046,0.7777777910232544,1.1823867559432983,0.0002500000118743628
1.0,0.05404229089617729,0.7777777910232544,1.1735414266586304,0.0002500000118743628
