accuracy,loss,val_accuracy,val_loss,learning_rate
0.5735294222831726,0.12505710124969482,0.8888888955116272,0.1475832462310791,0.0010000000474974513
0.6029411554336548,0.10800974816083908,0.8888888955116272,0.13824552297592163,0.0010000000474974513
0.75,0.09909138828516006,0.8888888955116272,0.13642460107803345,0.0010000000474974513
0.75,0.08998371660709381,0.8888888955116272,0.12642043828964233,0.0010000000474974513
0.7647058963775635,0.08435219526290894,0.8888888955116272,0.1176539957523346,0.0010000000474974513
0.7941176295280457,0.07785812765359879,0.8888888955116272,0.11169830709695816,0.0010000000474974513
0.7941176295280457,0.07506082952022552,0.8888888955116272,0.10687320679426193,0.0010000000474974513
0.8088235259056091,0.06882824748754501,0.8888888955116272,0.0987936332821846,0.0010000000474974513
0.8235294222831726,0.06622237712144852,0.8888888955116272,0.09494347870349884,0.0010000000474974513
0.8088235259056091,0.06479483842849731,0.8888888955116272,0.08960631489753723,0.0010000000474974513
0.8088235259056091,0.06329113245010376,0.8888888955116272,0.0875191017985344,0.0010000000474974513
0.8382353186607361,0.05610759183764458,0.8888888955116272,0.08104130625724792,0.0010000000474974513
0.8529411554336548,0.05164847895503044,0.8888888955116272,0.08140247315168381,0.0010000000474974513
0.8382353186607361,0.048507705330848694,0.8888888955116272,0.07319526374340057,0.0010000000474974513
0.8823529481887817,0.04457611218094826,0.8888888955116272,0.07464027404785156,0.0010000000474974513
